shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
L_picnic_outbound,38.560574,-121.730971,35
L_picnic_outbound,38.56146,-121.731111,36
L_picnic_inbound,38.561464,-121.731066,1
L_picnic_inbound,38.563733,-121.730968,2
L_picnic_inbound,38.566079,-121.730899,3
L_picnic_inbound,38.570371,-121.730684,4
L_picnic_inbound,38.570361,-121.729539,5
L_picnic_inbound,38.570251,-121.728468,6
L_picnic_inbound,38.570102,-121.727833,7
L_picnic_inbound,38.569721,-121.727418,8
L_picnic_inbound,38.569305,-121.726808,9
L_picnic_inbound,38.568337,-121.726539,10
L_picnic_inbound,38.568179,-121.726342,11
L_picnic_inbound,38.567473,-121.725822,12
L_picnic_inbound,38.566644,-121.724624,13
L_picnic_inbound,38.56549,-121.72388,14
L_picnic_inbound,38.564941,-121.723147,15
L_picnic_inbound,38.564541,-121.722315,16
L_picnic_inbound,38.564396,-121.721918,17
L_picnic_inbound,38.564193,-121.721154,18
L_picnic_inbound,38.564147,-121.720168,19
L_picnic_inbound,38.564276,-121.719785,20
L_picnic_inbound,38.564496,-121.719045,21
L_picnic_inbound,38.564838,-121.718658,22
L_picnic_inbound,38.56482,-121.718411,23
L_picnic_inbound,38.564422,-121.717982,24
L_picnic_inbound,38.563845,-121.717715,25
L_picnic_inbound,38.563409,-121.717627,26
L_picnic_inbound,38.563653,-121.714593,27
L_picnic_inbound,38.56226,-121.714356,28
L_picnic_inbound,38.562084,-121.715016,29
L_picnic_inbound,38.561873,-121.717458,30
L_picnic_inbound,38.560536,-121.717558,31
L_picnic_inbound,38.557991,-121.717271,32
L_picnic_inbound,38.557668,-121.717422,33
L_picnic_inbound,38.557902,-121.718113,34
L_picnic_inbound,38.557688,-121.722883,35
L_picnic_inbound,38.557706,-121.724589,36
L_picnic_inbound,38.557502,-121.727681,37
L_picnic_inbound,38.555297,-121.727446,38
L_picnic_inbound,38.554395,-121.727463,39
L_picnic_inbound,38.553372,-121.72734,40
L_picnic_inbound,38.5534,-121.731415,41
L_picnic_inbound,38.553239,-121.73332,42
L_picnic_inbound,38.55282,-121.734818,43
L_picnic_inbound,38.552201,-121.736612,44
L_picnic_inbound,38.551774,-121.738195,45
L_picnic_inbound,38.551808,-121.738737,46
L_picnic_inbound,38.551818,-121.739595,47
L_picnic_inbound,38.551356,-121.74211,48
L_picnic_inbound,38.55098,-121.744439,49
L_picnic_inbound,38.550748,-121.746284,50
L_picnic_inbound,38.548728,-121.746037,51
L_picnic_inbound,38.547457,-121.745687,52
L_picnic_inbound,38.546453,-121.745391,53
L_picnic_inbound,38.546296,-121.745843,54
L_picnic_inbound,38.546296,-121.746631,55
L_picnic_inbound,38.54627,-121.750798,56
L_picnic_inbound,38.54617,-121.750787,57
L_picnic_inbound,38.543994,-121.750169,58
L_picnic_inbound,38.54401,-121.749908,59
L_picnic_inbound,38.543646,-121.749803,60
V_picnic_outbound,38.543629,-121.74988,1
V_picnic_outbound,38.543449,-121.749811,2
V_picnic_outbound,38.543406,-121.750041,3
V_picnic_outbound,38.543975,-121.750141,4
V_picnic_outbound,38.544487,-121.750292,5
V_picnic_outbound,38.546179,-121.750794,6
V_picnic_outbound,38.546282,-121.7508,7
V_picnic_outbound,38.546285,-121.754028,8
V_picnic_outbound,38.546338,-121.756655,9
V_picnic_outbound,38.546357,-121.758874,10
V_picnic_outbound,38.546423,-121.761839,11
V_picnic_outbound,38.546427,-121.76406,12
V_picnic_outbound,38.546444,-121.767276,13
V_picnic_outbound,38.546458,-121.768267,14
V_picnic_outbound,38.546472,-121.768751,15
V_picnic_outbound,38.546605,-121.769097,16
V_picnic_outbound,38.546758,-121.769267,17
V_picnic_outbound,38.546931,-121.769296,18
V_picnic_outbound,38.547105,-121.769263,19
V_picnic_outbound,38.547233,-121.769133,20
V_picnic_outbound,38.547305,-121.768873,21
V_picnic_outbound,38.547287,-121.768655,22
V_picnic_outbound,38.547209,-121.768506,23
V_picnic_outbound,38.547048,-121.76833,24
V_picnic_outbound,38.546871,-121.768293,25
V_picnic_outbound,38.545187,-121.768312,26
V_picnic_outbound,38.543271,-121.768425,27
V_picnic_outbound,38.541503,-121.768489,28
V_picnic_outbound,38.540284,-121.768521,29
V_picnic_outbound,38.539259,-121.768829,30
V_picnic_outbound,38.53805,-121.769565,31
V_picnic_outbound,38.537275,-121.76995,32
V_picnic_outbound,38.536916,-121.769992,33
V_picnic_outbound,38.536926,-121.771497,34
V_picnic_outbound,38.537008,-121.771596,35
V_picnic_outbound,38.538697,-121.771602,36
V_picnic_outbound,38.539174,-121.771502,37
V_picnic_outbound,38.539252,-121.771433,38
V_picnic_outbound,38.539432,-121.771421,39
V_picnic_outbound,38.539525,-121.771545,40
V_picnic_outbound,38.539983,-121.771609,41
V_picnic_outbound,38.541087,-121.771533,42
V_picnic_outbound,38.54196,-121.771522,43
V_picnic_outbound,38.542042,-121.773528,44
V_picnic_outbound,38.542119,-121.776103,45
V_picnic_outbound,38.542162,-121.776242,46
V_picnic_outbound,38.542143,-121.776367,47
V_picnic_outbound,38.54205,-121.776423,48
V_picnic_outbound,38.541972,-121.776404,49
V_picnic_outbound,38.541948,-121.776317,50
V_picnic_outbound,38.541972,-121.776211,51
V_picnic_outbound,38.542006,-121.77613,52
V_picnic_inbound,38.541972,-121.776124,1
V_picnic_inbound,38.542006,-121.77605,2
V_picnic_inbound,38.541979,-121.773563,3
V_picnic_inbound,38.541945,-121.771568,4
V_picnic_inbound,38.539824,-121.771648,5
V_picnic_inbound,38.539485,-121.77171,6
V_picnic_inbound,38.539397,-121.771816,7
V_picnic_inbound,38.539226,-121.771804,8
V_picnic_inbound,38.539173,-121.771741,9
V_picnic_inbound,38.537293,-121.77178,10
V_picnic_inbound,38.536977,-121.77183,11
V_picnic_inbound,38.536841,-121.771905,12
V_picnic_inbound,38.536735,-121.771843,13
V_picnic_inbound,38.536715,-121.77165,14
V_picnic_inbound,38.536788,-121.771544,15
V_picnic_inbound,38.536754,-121.768358,16
V_picnic_inbound,38.53672,-121.767771,17
V_picnic_inbound,38.536623,-121.767416,18
V_picnic_inbound,38.536345,-121.767194,19
V_picnic_inbound,38.536145,-121.767222,20
V_picnic_inbound,38.535923,-121.767517,21
V_picnic_inbound,38.535907,-121.767907,22
V_picnic_inbound,38.536131,-121.768175,23
V_picnic_inbound,38.536669,-121.768214,24
V_picnic_inbound,38.538408,-121.76824,25
V_picnic_inbound,38.54069,-121.768135,26
V_picnic_inbound,38.543263,-121.768087,27
V_picnic_inbound,38.543645,-121.76795,28
V_picnic_inbound,38.545083,-121.767682,29
V_picnic_inbound,38.546335,-121.767323,30
V_picnic_inbound,38.546307,-121.764866,31
V_picnic_inbound,38.546297,-121.762326,32
V_picnic_inbound,38.546265,-121.759864,33
V_picnic_inbound,38.546218,-121.757782,34
V_picnic_inbound,38.54621,-121.755553,35
V_picnic_inbound,38.546186,-121.75357,36
V_picnic_inbound,38.546182,-121.751415,37
V_picnic_inbound,38.546192,-121.750788,38
V_picnic_inbound,38.544001,-121.750152,39
V_picnic_inbound,38.544001,-121.749947,40
V_picnic_inbound,38.543743,-121.749879,41
L_break_outbound,38.543667,-121.749665,1
L_break_outbound,38.543447,-121.749588,2
L_break_outbound,38.543384,-121.749711,3
L_break_outbound,38.543363,-121.749859,4
L_break_outbound,38.543364,-121.749945,5
L_break_outbound,38.543405,-121.750044,6
L_break_outbound,38.543895,-121.750181,7
L_break_outbound,38.546045,-121.750778,8
L_break_outbound,38.546117,-121.75078,9
L_break_outbound,38.54614,-121.750635,10
L_break_outbound,38.54614,-121.750381,11
L_break_outbound,38.546137,-121.749035,12
L_break_outbound,38.546175,-121.747921,13
L_break_outbound,38.546185,-121.747234,14
L_break_outbound,38.546176,-121.746535,15
L_break_outbound,38.546173,-121.746013,16
L_break_outbound,38.546176,-121.745989,17
L_break_outbound,38.546217,-121.745692,18
L_break_outbound,38.546255,-121.745553,19
L_break_outbound,38.546319,-121.745448,20
L_break_outbound,38.546385,-121.745404,21
L_break_outbound,38.546535,-121.745438,22
L_break_outbound,38.546724,-121.745475,23
L_break_outbound,38.54713,-121.745601,24
L_break_outbound,38.547394,-121.745673,25
L_break_outbound,38.547918,-121.74581,26
L_break_outbound,38.548157,-121.745839,27
L_break_outbound,38.54844,-121.745906,28
L_break_outbound,38.54935,-121.746073,29
L_break_outbound,38.55056,-121.746333,30
L_break_outbound,38.550651,-121.74632,31
L_break_outbound,38.550659,-121.746277,32
L_break_outbound,38.550676,-121.746161,33
L_break_outbound,38.550789,-121.745412,34
L_break_outbound,38.55095,-121.74438,35
L_break_outbound,38.55113,-121.743469,36
L_break_outbound,38.55134,-121.742219,37
L_break_outbound,38.551682,-121.740187,38
L_break_outbound,38.551767,-121.739764,39
L_break_outbound,38.551793,-121.73922,40
L_break_outbound,38.551747,-121.738727,41
L_break_outbound,38.551732,-121.738318,42
L_break_outbound,38.551762,-121.738035,43
L_break_outbound,38.551832,-121.737767,44
L_break_outbound,38.551966,-121.737322,45
L_break_outbound,38.552432,-121.73589,46
L_break_outbound,38.552717,-121.734965,47
L_break_outbound,38.552924,-121.734246,48
L_break_outbound,38.553154,-121.733456,49
L_break_outbound,38.553224,-121.732911,50
L_break_outbound,38.553395,-121.731362,51
L_break_outbound,38.553377,-121.730434,52
L_break_outbound,38.553328,-121.729394,53
L_break_outbound,38.553307,-121.727826,54
L_break_outbound,38.553352,-121.7275,55
L_break_outbound,38.553407,-121.727316,56
L_break_outbound,38.553548,-121.727281,57
L_break_outbound,38.553558,-121.727281,58
L_break_outbound,38.553684,-121.72729,59
L_break_outbound,38.554516,-121.727323,60
L_break_outbound,38.555019,-121.727306,61
L_break_outbound,38.556125,-121.727409,62
L_break_outbound,38.557172,-121.727513,63
L_break_outbound,38.557512,-121.727662,64
L_break_outbound,38.55804,-121.728055,65
L_break_outbound,38.558495,-121.728577,66
L_break_outbound,38.558822,-121.729107,67
L_break_outbound,38.559656,-121.730351,68
L_break_outbound,38.559875,-121.730564,69
L_break_outbound,38.560164,-121.730745,70
L_break_outbound,38.560463,-121.730902,71
L_break_outbound,38.561019,-121.731092,72
L_break_outbound,38.561219,-121.731129,73
L_break_outbound,38.561429,-121.731133,74
L_break_outbound,38.5616,-121.731114,75
L_break_outbound,38.56223,-121.73111,76
L_break_outbound,38.563125,-121.731063,77
L_break_outbound,38.564147,-121.731012,78
L_break_outbound,38.565077,-121.731005,79
L_break_outbound,38.566239,-121.730895,80
L_break_outbound,38.567053,-121.730891,81
L_break_outbound,38.567775,-121.730882,82
L_break_outbound,38.56838,-121.730865,83
L_break_outbound,38.569196,-121.730815,84
L_break_outbound,38.569983,-121.730718,85
L_break_outbound,38.570418,-121.730508,86
L_break_outbound,38.570413,-121.730181,87
L_break_outbound,38.570409,-121.7299,88
L_break_outbound,38.570396,-121.729537,89
L_break_outbound,38.570345,-121.729167,90
L_break_inbound,38.570396,-121.729537,1
L_break_inbound,38.570385,-121.729041,2
L_break_inbound,38.570292,-121.72887,3
L_break_inbound,38.570287,-121.7287,4
L_break_inbound,38.570262,-121.728529,5
L_break_inbound,38.570181,-121.728399,6
L_break_inbound,38.570117,-121.728121,7
L_break_inbound,38.570006,-121.727901,8
L_break_inbound,38.569835,-121.727575,9
L_break_inbound,38.569436,-121.727072,10
L_break_inbound,38.568718,-121.726623,11
L_break_inbound,38.568407,-121.726501,12
L_break_inbound,38.568293,-121.726475,13
L_break_inbound,38.5682,-121.726444,14
L_break_inbound,38.568168,-121.726381,15
L_break_inbound,38.568096,-121.726334,16
L_break_inbound,38.567784,-121.726144,17
L_break_inbound,38.567438,-121.7258,18
L_break_inbound,38.566773,-121.724828,19
L_break_inbound,38.566286,-121.724364,20
L_break_inbound,38.566009,-121.724189,21
L_break_inbound,38.565511,-121.72393,22
L_break_inbound,38.5652,-121.723632,23
L_break_inbound,38.564943,-121.723249,24
L_break_inbound,38.564582,-121.722464,25
L_break_inbound,38.564295,-121.721722,26
L_break_inbound,38.564149,-121.720864,27
L_break_inbound,38.564215,-121.720025,28
L_break_inbound,38.564475,-121.71913,29
L_break_inbound,38.564691,-121.718786,30
L_break_inbound,38.56479,-121.718654,31
L_break_inbound,38.564818,-121.718568,32
L_break_inbound,38.5648,-121.718522,33
L_break_inbound,38.564756,-121.718443,34
L_break_inbound,38.564562,-121.718196,35
L_break_inbound,38.56423,-121.717943,36
L_break_inbound,38.563836,-121.717774,37
L_break_inbound,38.563769,-121.717739,38
L_break_inbound,38.563584,-121.717677,39
L_break_inbound,38.56346,-121.717601,40
L_break_inbound,38.563415,-121.717314,41
L_break_inbound,38.563422,-121.717148,42
L_break_inbound,38.563442,-121.716712,43
L_break_inbound,38.563625,-121.714793,44
L_break_inbound,38.563582,-121.714618,45
L_break_inbound,38.563494,-121.714602,46
L_break_inbound,38.562309,-121.714452,47
L_break_inbound,38.562216,-121.714485,48
L_break_inbound,38.562116,-121.714743,49
L_break_inbound,38.561879,-121.717366,50
L_break_inbound,38.561846,-121.717482,51
L_break_inbound,38.561773,-121.717513,52
L_break_inbound,38.561076,-121.717608,53
L_break_inbound,38.560314,-121.717522,54
L_break_inbound,38.557947,-121.717285,55
L_break_inbound,38.557821,-121.717341,56
L_break_inbound,38.557763,-121.717431,57
L_break_inbound,38.557777,-121.71758,58
L_break_inbound,38.557808,-121.717684,59
L_break_inbound,38.557895,-121.718018,60
L_break_inbound,38.557911,-121.718343,61
L_break_inbound,38.557798,-121.720864,62
L_break_inbound,38.557689,-121.722917,63
L_break_inbound,38.557682,-121.724452,64
L_break_inbound,38.557538,-121.727535,65
L_break_inbound,38.557477,-121.727692,66
L_break_inbound,38.557423,-121.727704,67
L_break_inbound,38.557314,-121.727673,68
L_break_inbound,38.556866,-121.727563,69
L_break_inbound,38.555867,-121.727466,70
L_break_inbound,38.554452,-121.727418,71
L_break_inbound,38.553494,-121.727411,72
L_break_inbound,38.553396,-121.727445,73
L_break_inbound,38.553371,-121.727679,74
L_break_inbound,38.553354,-121.728013,75
L_break_inbound,38.553432,-121.730676,76
L_break_inbound,38.553433,-121.731252,77
L_break_inbound,38.553411,-121.731767,78
L_break_inbound,38.553297,-121.732732,79
L_break_inbound,38.553176,-121.73368,80
L_break_inbound,38.552881,-121.734632,81
L_break_inbound,38.552618,-121.73554,82
L_break_inbound,38.551838,-121.7379,83
L_break_inbound,38.551793,-121.738389,84
L_break_inbound,38.551811,-121.738791,85
L_break_inbound,38.551839,-121.739135,86
L_break_inbound,38.551855,-121.739484,87
L_break_inbound,38.551764,-121.740199,88
L_break_inbound,38.551445,-121.74206,89
L_break_inbound,38.550997,-121.744533,90
L_break_inbound,38.550735,-121.746282,91
L_break_inbound,38.550694,-121.746392,92
L_break_inbound,38.550632,-121.74639,93
L_break_inbound,38.550136,-121.746313,94
L_break_inbound,38.548851,-121.746066,95
L_break_inbound,38.54799,-121.745906,96
L_break_inbound,38.546448,-121.745483,97
L_break_inbound,38.546385,-121.745519,98
L_break_inbound,38.546334,-121.745594,99
L_break_inbound,38.546272,-121.745914,100
L_break_inbound,38.546273,-121.746398,101
L_break_inbound,38.546294,-121.74729,102
L_break_inbound,38.546261,-121.750285,103
L_break_inbound,38.546239,-121.750762,104
L_break_inbound,38.546194,-121.750869,105
L_break_inbound,38.546166,-121.75087,106
L_break_inbound,38.546078,-121.750859,107
L_break_inbound,38.545186,-121.750582,108
L_break_inbound,38.544092,-121.750269,109
L_break_inbound,38.544033,-121.750137,110
L_break_inbound,38.544028,-121.749932,111
L_break_inbound,38.543948,-121.749756,112
L_break_inbound,38.543649,-121.749648,113
V_weekend_outbound,38.543637,-121.7498,1
V_weekend_outbound,38.543429,-121.749728,2
V_weekend_outbound,38.543387,-121.749973,3
V_weekend_outbound,38.543381,-121.750021,4
V_weekend_outbound,38.543702,-121.7501,5
V_weekend_outbound,38.545992,-121.750778,6
V_weekend_outbound,38.546147,-121.75084,7
V_weekend_outbound,38.546225,-121.751043,8
V_weekend_outbound,38.546258,-121.751396,9
V_weekend_outbound,38.546255,-121.753039,10
V_weekend_outbound,38.546311,-121.756166,11
V_weekend_outbound,38.546331,-121.75848,12
V_weekend_outbound,38.546298,-121.758754,13
V_weekend_outbound,38.546153,-121.758864,14
V_weekend_outbound,38.543661,-121.760383,15
V_weekend_outbound,38.542955,-121.760755,16
V_weekend_outbound,38.542401,-121.760858,17
V_weekend_outbound,38.539255,-121.760884,18
V_weekend_outbound,38.539183,-121.761017,19
V_weekend_outbound,38.539143,-121.761279,20
V_weekend_outbound,38.539101,-121.761672,21
V_weekend_outbound,38.538764,-121.762226,22
V_weekend_outbound,38.537988,-121.763272,23
V_weekend_outbound,38.537601,-121.764089,24
V_weekend_outbound,38.537091,-121.764971,25
V_weekend_outbound,38.536836,-121.765771,26
V_weekend_outbound,38.536883,-121.768427,27
V_weekend_outbound,38.53697,-121.771378,28
V_weekend_outbound,38.537099,-121.771564,29
V_weekend_outbound,38.537634,-121.771576,30
V_weekend_outbound,38.53895,-121.771601,31
V_weekend_outbound,38.539146,-121.771548,32
V_weekend_outbound,38.539297,-121.771424,33
V_weekend_outbound,38.539495,-121.771507,34
V_weekend_outbound,38.539676,-121.771609,35
V_weekend_outbound,38.540094,-121.771552,36
V_weekend_outbound,38.540881,-121.77157,37
V_weekend_outbound,38.541269,-121.771532,38
V_weekend_outbound,38.54159,-121.771549,39
V_weekend_outbound,38.54183,-121.771517,40
V_weekend_outbound,38.541945,-121.771552,41
V_weekend_outbound,38.541988,-121.771804,42
V_weekend_outbound,38.542009,-121.772949,43
V_weekend_outbound,38.542015,-121.773335,44
V_weekend_outbound,38.542048,-121.773676,45
V_weekend_outbound,38.542073,-121.77388,46
V_weekend_outbound,38.542108,-121.775986,47
V_weekend_outbound,38.542121,-121.776124,48
V_weekend_outbound,38.542173,-121.776213,49
V_weekend_outbound,38.542178,-121.77624,50
V_weekend_outbound,38.542163,-121.776398,51
V_weekend_outbound,38.542054,-121.776443,52
V_weekend_outbound,38.541978,-121.776375,53
V_weekend_outbound,38.541961,-121.776234,54
V_weekend_outbound,38.541997,-121.776164,55
V_weekend_outbound,38.542,-121.776092,56
V_weekend_inbound,38.542008,-121.776091,1
V_weekend_inbound,38.541987,-121.775434,2
V_weekend_inbound,38.541974,-121.774245,3
V_weekend_inbound,38.541975,-121.773612,4
V_weekend_inbound,38.541974,-121.772991,5
V_weekend_inbound,38.541926,-121.771702,6
V_weekend_inbound,38.541873,-121.771649,7
V_weekend_inbound,38.541814,-121.771614,8
V_weekend_inbound,38.541595,-121.771588,9
V_weekend_inbound,38.541228,-121.771625,10
V_weekend_inbound,38.540664,-121.771639,11
V_weekend_inbound,38.539605,-121.771686,12
V_weekend_inbound,38.539419,-121.771806,13
V_weekend_inbound,38.539336,-121.771842,14
V_weekend_inbound,38.539184,-121.771802,15
V_weekend_inbound,38.5391,-121.771749,16
V_weekend_inbound,38.538709,-121.771746,17
V_weekend_inbound,38.538323,-121.771737,18
V_weekend_inbound,38.537205,-121.771779,19
V_weekend_inbound,38.537056,-121.771849,20
V_weekend_inbound,38.536921,-121.77194,21
V_weekend_inbound,38.536813,-121.771922,22
V_weekend_inbound,38.536703,-121.77183,23
V_weekend_inbound,38.536692,-121.771665,24
V_weekend_inbound,38.536709,-121.771618,25
V_weekend_inbound,38.53674,-121.771476,26
V_weekend_inbound,38.53678,-121.771289,27
V_weekend_inbound,38.536779,-121.769975,28
V_weekend_inbound,38.536754,-121.768933,29
V_weekend_inbound,38.536688,-121.765977,30
V_weekend_inbound,38.536708,-121.765726,31
V_weekend_inbound,38.536787,-121.765379,32
V_weekend_inbound,38.537101,-121.764664,33
V_weekend_inbound,38.537313,-121.76434,34
V_weekend_inbound,38.537652,-121.763691,35
V_weekend_inbound,38.537845,-121.763311,36
V_weekend_inbound,38.537948,-121.763146,37
V_weekend_inbound,38.538037,-121.763036,38
V_weekend_inbound,38.538563,-121.762335,39
V_weekend_inbound,38.538829,-121.76194,40
V_weekend_inbound,38.538968,-121.761714,41
V_weekend_inbound,38.539038,-121.761524,42
V_weekend_inbound,38.539091,-121.761367,43
V_weekend_inbound,38.5391,-121.761155,44
V_weekend_inbound,38.539094,-121.76104,45
V_weekend_inbound,38.539107,-121.760851,46
V_weekend_inbound,38.539184,-121.760779,47
V_weekend_inbound,38.539311,-121.760738,48
V_weekend_inbound,38.539544,-121.760729,49
V_weekend_inbound,38.541036,-121.760692,50
V_weekend_inbound,38.542358,-121.760691,51
V_weekend_inbound,38.542865,-121.760636,52
V_weekend_inbound,38.543505,-121.760297,53
V_weekend_inbound,38.54478,-121.759498,54
V_weekend_inbound,38.54593,-121.758711,55
V_weekend_inbound,38.546106,-121.758529,56
V_weekend_inbound,38.546174,-121.758381,57
V_weekend_inbound,38.546205,-121.756826,58
V_weekend_inbound,38.546181,-121.753872,59
V_weekend_inbound,38.546157,-121.750986,60
V_weekend_inbound,38.546133,-121.750868,61
V_weekend_inbound,38.545845,-121.750741,62
V_weekend_inbound,38.544095,-121.750192,63
V_weekend_inbound,38.544028,-121.750089,64
V_weekend_inbound,38.54404,-121.750008,65
V_weekend_inbound,38.543974,-121.749934,66
V_weekend_inbound,38.543641,-121.749793,67
O_2017_inbound,38.553715,-121.697695,1
O_2017_inbound,38.553215,-121.69825,2
O_2017_inbound,38.552886,-121.698854,3
O_2017_inbound,38.55274,-121.699227,4
O_2017_inbound,38.552559,-121.699959,5
O_2017_inbound,38.552353,-121.700812,6
O_2017_inbound,38.552267,-121.70117,7
O_2017_inbound,38.552104,-121.701883,8
O_2017_inbound,38.552011,-121.702288,9
O_2017_inbound,38.551877,-121.702919,10
O_2017_inbound,38.551689,-121.703755,11
O_2017_inbound,38.551375,-121.705165,12
O_2017_inbound,38.551272,-121.705603,13
O_2017_inbound,38.551139,-121.706189,14
O_2017_inbound,38.550796,-121.707722,15
O_2017_inbound,38.550544,-121.708838,16
O_2017_inbound,38.55018,-121.710406,17
O_2017_inbound,38.549885,-121.711638,18
O_2017_inbound,38.549432,-121.713712,19
O_2017_inbound,38.549056,-121.715528,20
O_2017_inbound,38.549098,-121.715615,21
O_2017_inbound,38.549146,-121.715664,22
O_2017_inbound,38.549221,-121.715701,23
O_2017_inbound,38.549406,-121.715754,24
O_2017_inbound,38.549773,-121.715807,25
O_2017_inbound,38.550363,-121.715789,26
O_2017_inbound,38.551295,-121.715756,27
O_2017_inbound,38.551809,-121.715728,28
O_2017_inbound,38.552195,-121.715773,29
O_2017_inbound,38.552443,-121.715855,30
O_2017_inbound,38.552585,-121.715902,31
O_2017_inbound,38.552642,-121.715948,32
O_2017_inbound,38.552681,-121.716007,33
O_2017_inbound,38.552704,-121.716073,34
O_2017_inbound,38.552682,-121.71614,35
O_2017_inbound,38.552664,-121.716196,36
O_2017_inbound,38.552206,-121.717989,37
O_2017_inbound,38.551992,-121.718872,38
O_2017_inbound,38.551855,-121.719415,39
O_2017_inbound,38.551757,-121.719853,40
O_2017_inbound,38.551726,-121.720003,41
O_2017_inbound,38.551733,-121.720084,42
O_2017_inbound,38.551735,-121.720134,43
O_2017_inbound,38.551738,-121.720178,44
O_2017_inbound,38.551716,-121.72024,45
O_2017_inbound,38.551684,-121.720344,46
O_2017_inbound,38.551662,-121.720438,47
O_2017_inbound,38.551527,-121.721064,48
O_2017_inbound,38.551368,-121.72175,49
O_2017_inbound,38.551279,-121.722086,50
O_2017_inbound,38.551187,-121.722297,51
O_2017_inbound,38.550944,-121.722729,52
O_2017_inbound,38.550656,-121.72307,53
O_2017_inbound,38.550486,-121.723266,54
O_2017_inbound,38.549958,-121.723867,55
O_2017_inbound,38.549634,-121.72422,56
O_2017_inbound,38.549462,-121.724429,57
O_2017_inbound,38.549461,-121.724435,58
O_2017_inbound,38.549239,-121.724767,59
O_2017_inbound,38.54909,-121.725133,60
O_2017_inbound,38.548986,-121.725502,61
O_2017_inbound,38.548939,-121.725889,62
O_2017_inbound,38.54891,-121.726234,63
O_2017_inbound,38.548934,-121.726336,64
O_2017_inbound,38.548961,-121.726403,65
O_2017_inbound,38.549015,-121.726476,66
O_2017_inbound,38.549072,-121.726523,67
O_2017_inbound,38.54913,-121.726561,68
O_2017_inbound,38.549201,-121.726597,69
O_2017_inbound,38.549465,-121.726637,70
O_2017_inbound,38.550005,-121.72671,71
O_2017_inbound,38.550556,-121.726778,72
O_2017_inbound,38.551308,-121.726877,73
O_2017_inbound,38.551986,-121.726941,74
O_2017_inbound,38.552655,-121.727102,75
O_2017_inbound,38.553259,-121.727259,76
O_2017_inbound,38.553348,-121.727289,77
O_2017_inbound,38.553378,-121.727333,78
O_2017_inbound,38.55339,-121.727385,79
O_2017_inbound,38.553385,-121.727452,80
O_2017_inbound,38.553389,-121.727497,81
O_2017_inbound,38.55339,-121.727532,82
O_2017_inbound,38.553392,-121.727581,83
O_2017_inbound,38.553384,-121.728976,84
O_2017_inbound,38.553428,-121.7304,85
O_2017_inbound,38.55346,-121.731179,86
O_2017_inbound,38.553416,-121.731877,87
O_2017_inbound,38.553315,-121.732756,88
O_2017_inbound,38.55323,-121.733362,89
O_2017_inbound,38.55303,-121.734143,90
O_2017_inbound,38.552878,-121.734675,91
O_2017_inbound,38.552813,-121.73475,92
O_2017_inbound,38.552689,-121.734772,93
O_2017_inbound,38.552527,-121.734741,94
O_2017_inbound,38.552393,-121.734703,95
O_2017_inbound,38.551886,-121.734664,96
O_2017_inbound,38.551334,-121.734655,97
O_2017_inbound,38.550646,-121.734652,98
O_2017_inbound,38.55035,-121.734668,99
O_2017_inbound,38.550007,-121.734793,100
O_2017_inbound,38.549615,-121.734824,101
O_2017_inbound,38.548963,-121.734641,102
O_2017_inbound,38.548626,-121.73455,103
O_2017_inbound,38.546815,-121.73405,104
O_2017_inbound,38.546029,-121.73384,105
O_2017_inbound,38.545959,-121.733822,106
O_2017_inbound,38.545909,-121.733863,107
O_2017_inbound,38.545887,-121.733974,108
O_2017_inbound,38.545553,-121.735917,109
O_2017_inbound,38.545382,-121.736898,110
O_2017_inbound,38.545236,-121.737678,111
O_2017_inbound,38.545156,-121.738068,112
O_2017_inbound,38.545128,-121.738229,113
O_2017_inbound,38.54511,-121.738292,114
O_2017_inbound,38.545087,-121.738337,115
O_2017_inbound,38.545054,-121.738351,116
O_2017_inbound,38.544989,-121.738336,117
O_2017_inbound,38.54493,-121.738315,118
O_2017_inbound,38.544542,-121.738227,119
O_2017_inbound,38.544256,-121.738167,120
O_2017_inbound,38.543902,-121.738171,121
O_2017_inbound,38.543843,-121.738176,122
O_2017_inbound,38.543806,-121.73819,123
O_2017_inbound,38.543787,-121.738245,124
O_2017_inbound,38.543756,-121.738328,125
O_2017_inbound,38.54374,-121.738393,126
O_2017_inbound,38.543632,-121.739016,127
O_2017_inbound,38.543486,-121.739859,128
O_2017_inbound,38.543289,-121.740975,129
O_2017_inbound,38.543039,-121.742389,130
O_2017_inbound,38.542909,-121.743138,131
O_2017_inbound,38.542706,-121.744306,132
O_2017_inbound,38.542712,-121.744372,133
O_2017_inbound,38.54279,-121.744392,134
O_2017_inbound,38.54346,-121.744566,135
O_2017_inbound,38.544485,-121.74483,136
O_2017_inbound,38.545263,-121.745074,137
O_2017_inbound,38.545965,-121.74524,138
O_2017_inbound,38.546212,-121.74535,139
O_2017_inbound,38.546296,-121.745404,140
O_2017_inbound,38.546326,-121.745472,141
O_2017_inbound,38.546344,-121.745564,142
O_2017_inbound,38.546339,-121.74563,143
O_2017_inbound,38.54633,-121.745683,144
O_2017_inbound,38.546314,-121.745765,145
O_2017_inbound,38.5463,-121.745838,146
O_2017_inbound,38.546287,-121.745938,147
O_2017_inbound,38.546285,-121.746688,148
O_2017_inbound,38.546307,-121.747596,149
O_2017_inbound,38.546253,-121.747996,150
